chain_key,store_key,city,province,category,recipe,product_key,size,crust,price,date_key,month,year
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_XL_REG,X-Large,Regular Dough,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_LG_THIN,Large,Thin,15.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_SM_THIN,Small,Thin,10.04,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_THIN,Medium,Thin,12.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_XL_THIN,X-Large,Thin,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_LG_THICKCRUST,Large,Thick Crust,15.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_SM_THICKCRUST,Small,Thick Crust,10.04,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_THICKCRUST,Medium,Thick Crust,12.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_XL_THICKCRUST,X-Large,Thick Crust,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_LG_STUFFED,Large,Stuffed Crust,21.64,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_STUFFED,Medium,Stuffed Crust,17.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_XL_STUFFED,X-Large,Stuffed Crust,25.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_GF,Medium,Gluten Free,17.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_CAULI,Medium,Cauliflower,17.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Pepperoni,PP_collection_12900_MD_SUPERPANCRUST,Medium,Super Pan Crust,12.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_SM_REG,Small,Regular Dough,10.97,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_REG,Medium,Regular Dough,13.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_LG_REG,Large,Regular Dough,16.87,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_XL_REG,X-Large,Regular Dough,20.32,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_SM_THIN,Small,Thin,10.97,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_THIN,Medium,Thin,13.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_LG_THIN,Large,Thin,16.87,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_XL_THIN,X-Large,Thin,20.32,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_SM_THICKCRUST,Small,Thick Crust,10.97,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_THICKCRUST,Medium,Thick Crust,13.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_LG_THICKCRUST,Large,Thick Crust,16.87,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_XL_THICKCRUST,X-Large,Thick Crust,20.32,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_GF,Medium,Gluten Free,18.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_CAULI,Medium,Cauliflower,18.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_SUPERPANCRUST,Medium,Super Pan Crust,13.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_MD_STUFFED,Medium,Stuffed Crust,18.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_LG_STUFFED,Large,Stuffed Crust,22.87,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Ultimate Pepperoni,PP_collection_12950_XL_STUFFED,X-Large,Stuffed Crust,27.32,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_SM_REG,Small,Regular Dough,15.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_REG,Medium,Regular Dough,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_LG_REG,Large,Regular Dough,23.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_XL_REG,X-Large,Regular Dough,27.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_SM_THIN,Small,Thin,15.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_THIN,Medium,Thin,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_LG_THIN,Large,Thin,23.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_XL_THIN,X-Large,Thin,27.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_SM_THICKCRUST,Small,Thick Crust,15.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_THICKCRUST,Medium,Thick Crust,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_LG_THICKCRUST,Large,Thick Crust,23.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_XL_THICKCRUST,X-Large,Thick Crust,27.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_GF,Medium,Gluten Free,23.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_CAULI,Medium,Cauliflower,23.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_SUPERPANCRUST,Medium,Super Pan Crust,18.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_MD_STUFFED,Medium,Stuffed Crust,23.94,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_LG_STUFFED,Large,Stuffed Crust,29.34,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Butter Chicken,PP_collection_12960_XL_STUFFED,X-Large,Stuffed Crust,34.54,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_SM_REG,Small,Regular Dough,16.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_REG,Medium,Regular Dough,19.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_LG_REG,Large,Regular Dough,24.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_XL_REG,X-Large,Regular Dough,28.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_SM_THIN,Small,Thin,16.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_THIN,Medium,Thin,19.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_LG_THIN,Large,Thin,24.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_XL_THIN,X-Large,Thin,28.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_SM_THICKCRUST,Small,Thick Crust,16.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_THICKCRUST,Medium,Thick Crust,19.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_LG_THICKCRUST,Large,Thick Crust,24.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_XL_THICKCRUST,X-Large,Thick Crust,28.29,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_GF,Medium,Gluten Free,24.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_CAULI,Medium,Cauliflower,24.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_SUPERPANCRUST,Medium,Super Pan Crust,19.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_MD_STUFFED,Medium,Stuffed Crust,24.69,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_LG_STUFFED,Large,Stuffed Crust,30.09,2025-11-15,November,2025
PP,PP_25,Toronto - Scarborough,ON,Pizza,Chicken Bruschetta,PP_collection_13200_XL_STUFFED,X-Large,Stuffed Crust,35.29,2025-11-15,November,2025
